code	lc	product_name_ca	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_pt	product_name_sv	product_name_tr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	lactose_value	lactose_unit	lactose_prepared_value	lactose_prepared_unit	vitamin-c_value	vitamin-c_unit	potassium_value	potassium_unit	phosphorus_value	phosphorus_unit	zinc_value	zinc_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_4_material	packaging_5_material	nutriscore_score_producer	nutriscore_grade_producer	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
8410843145387	es				Jamon cocido extra															115 g				El Pozo	el-pozo	Productos a base de carne, Embutidos, Jamón, Jamón cocido, en:Cooked ham of superior quality	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams,en:cooked-ham-of-superior-quality	Bajo o sin grasas, Bajo en grasas	en:low-or-no-fat,en:low-fat	España	en:spain			0												Jamón de cerdo (82%), agua, sal, azúcar, dextrosa de maíz, aromas, estabilizantes (E-451 y E-407), antioxidantes (E-316 y E-331), conservador (E-250).										Leche, Soja	en:milk,en:soybeans		100g	100g					92	kcal			1.5	g			0.5	g			1.5	g			1.3	g					18	g			1.9	g			0.76	g					92	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	c	4	e	12	1	28900	-5	-15	1	0									App - smoothie-openfoodfacts, Apps
8410843134206	es				Jamón cocido																					Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Bajo o sin grasas, Bajo en grasas, Sin gluten	en:low-or-no-fat,en:low-fat,en:no-gluten	España	en:spain			0																									100g	100g					91.5	kcal			1.5	g			0.5	g			1.5	g			1.3	g					18	g			1.9	g			0.76	g					91.5	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8410843130222	es				Jamon cocido															110 g				Elpozo	elpozo	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Bajo o sin grasas, Bajo en grasas, Sin gluten	en:low-or-no-fat,en:low-fat,en:no-gluten	España	en:spain			0																									100g	100g					89	kcal			2	g			0.7	g			1.3	g			1.3	g					15.5	g			2.2	g			0.88	g					89	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8410843120865	es				Jamon cocido extra																			almirez	almirez	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Bajo o sin grasas, Bajo en grasas, Sin gluten	en:low-or-no-fat,en:low-fat,en:no-gluten	España	en:spain			0																									100g	100g					101	kcal			2.5	g			1	g			1	g			1	g					18.5	g			1.7	g			0.68	g					101	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	3	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8410843039549	es				Jamón cocido bajo grasa lonchas sin gluten		Jamon													120 g				Elpozo	elpozo	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Bajo o sin grasas, Bajo en grasas, Sin gluten	en:low-or-no-fat,en:low-fat,en:no-gluten	España	en:spain			0																									100g	100g					88	kcal			1.5	g			0.5	g			2	g			1.8	g					16.5	g			2.5	g			1	g					88	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - elcoco, App - yuka, Apps, App - El CoCo
8410843037392	es						Jamón cocido extra																	Elpozo	elpozo	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Bajo o sin grasas, Bajo en grasas, Sin gluten	en:low-or-no-fat,en:low-fat,en:no-gluten	Francia, España	en:france,en:spain			0														Jamón de cerdo (85%), agua, sal, lactosa, dextrosa de maíz, azúcar, aromas, estabilizantes (e-451 y e-407), antioxidantes: (e-316 y e-331), conservador (e-250). contiene trazas de proteína de leche y soja.						Leche	en:milk				100g	100g					98	kcal			2.5	g			1	g			0.3	g			0.3	g					18.5	g			1.9	g			0.76	g					98	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps, App - El CoCo
8410843013365	fr						Pechuga de pavo braseada																	Elpozo	elpozo	Viandes et dérivés, Viandes, Charcuteries, Jambons	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams	Peu ou pas de matière grasse, Peu de matière grasse, Point Vert	en:low-or-no-fat,en:low-fat,en:green-dot	France, Espagne	en:france,en:spain			0																									100g	100g					75	kcal			1	g			0.3	g			2	g			1.5	g					14.5	g			0	g			0	g					75	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	a	-5	unknown		1		-5	-15	1	0									App - yuka, Apps
8410843012887	es				Jamón cocido		Jamon Cocido LFS 100GR El Pozo													100 g		Plástico	en:plastic	elPozo	elpozo	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Bajo o sin grasas, Bajo en grasas, Punto Verde	en:low-or-no-fat,en:low-fat,en:green-dot	Francia, España	en:france,en:spain			0												Jamón de cerdo (70%), agua, sal, leche en polvo, azúcar, maltodextrina de maíz, aromas, estabilizantes E-451 y E-407, potenciador del  sabor E-621, antioxidantes E-316 y E-331, conservador E-250.								Leche	en:milk				100g	100g					87	kcal			1.5	g			0.5	g			0	g			0	g					16.5	g			2.5	g			1	g					87	kcal																							en:plastic														en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	e	17		28925	-5	-10	1	0									App - yuka, Apps
8410843007975	fr						Jamón cocido extra bajo grasa lonchas extrafinas sin gluten																	Elpozo	elpozo	Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Peu ou pas de matière grasse, Peu de matière grasse, Sans gluten	en:low-or-no-fat,en:low-fat,en:no-gluten	France, Espagne	en:france,en:spain			0																									100g	100g					97.7	kcal			2.5	g			1	g			0.3	g			0.3	g					18.5	g			1.9	g			0.76	g					97.7	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
0090500048411	es				Jamón cocido extra															115g 12 lonchas				ElPozo	elpozo	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Bajo o sin grasas, Bajo en grasas, Sin gluten, Punto Verde	en:low-or-no-fat,en:low-fat,en:no-gluten,en:green-dot	España	en:spain			0												"Jamón de cerdo (85%), agua, sal, azúcar, I dextrosa de maíz, aromas, aroma de humo, estabilizantes (E-451, E-407), antioxidantes (E-316, E-331), conservador (E-250). Puede contener TRAZAS de PROTEÍNA de LECHE y SOJA. Envasado en atmósfera protectora."										Leche, Soja	en:milk,en:soybeans		100g	100g	395.5	kJ			93.5	kcal			1.5	g			0.5	g			1.5	g			1.3	g			0	g	18.5	g			1.9	g			0.76	g					395.5	kJ																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	c	4	e	12	1	28925	-5	-15	1	0									App - smoothie-openfoodfacts, Apps
8413158069355	es				Lacón cocido y ahumado a la leña extra																			placeres	placeres	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Punto Verde, Sin potenciadores del sabor	en:green-dot,en:no-flavour-enhancer	España	en:spain			0																									100g	100g					106	kcal			4.2	g			1.5	g			0.5	g			0.5	g					17	g			2.7	g			1.08	g					106	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	12	e	12	1	28925	-5	-15	1	0									App - yuka, Apps, App - El CoCo
8413158069348	es				Jamon cocido y ahumado a la leña extra																			placeres	placeres	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde, Sin potenciadores del sabor	en:no-gluten,en:green-dot,en:no-flavour-enhancer	España	en:spain			0																									100g	100g					131	kcal			4	g			2.2	g			0.5	g			0.5	g					24	g			1.5	g			0.6	g					131	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps, app-elcoco
8413158057666	es				Jamón cocido extra 50%																					Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin potenciadores del sabor, Sin lactosa	en:no-flavour-enhancer,en:no-lactose	España	en:spain			0																									100g	100g					120	kcal			2	g			0.5	g			0.5	g			0.5	g					18.5	g			1.8899999856949	g			0.75599999427796	g					120	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8413158057635	es				Jamón Cocido Extra Duroc																			Suprème de Placeres	supreme-de-placeres	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Sin potenciadores del sabor	en:no-gluten,en:no-flavour-enhancer	España	en:spain			0																									100g	100g					120	kcal			5	g			2	g			0.5	g			0.5	g					18.5	g			1.8899999856949	g			0.75599999427796	g					120	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8410843124757	es				Jamon cocido Extra bienestar																			El Pozo	el-pozo	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin potenciadores del sabor	en:no-flavour-enhancer	España	en:spain			0																									100g	100g	395	kJ			93.5	kcal			1.5	g			0.5	g			1	g			0.7	g					19	g			1.4	g			0.56	g					395	kJ							0.1	g			12	mg					1.5	mg																			en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	b	2	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8421691820845	es				Jamón cocido extra																			alipende	alipende	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde, Sin lactosa	en:no-gluten,en:green-dot,en:no-lactose	España	en:spain			0																									100g	100g					109	kcal			3.2	g			1.1	g			1.2	g			0.8	g					18.9	g			0.8	g			0.32	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	b	0	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8421691313859	es				Jamón cocido extra															180 g				Alipende	alipende	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde, Sin lactosa	en:no-gluten,en:green-dot,en:no-lactose	España	en:spain			0																									100g	100g					117	kcal			4.6	g			1.3	g			0.8	g			0.8	g					18	g			2	g			0.8	g					117	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - elcoco, Apps, App - yuka, App - El CoCo
8422598041081	es				Jamón gran reserva en lonchas																			Alcampo	alcampo	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Sin lactosa, Sin aceite de palma	en:no-lactose,en:no-palm-oil	España	en:spain			0																									100g	100g					329.8	kcal			21.8	g			14.7	g			0.1	g			0.1	g					33.3	g			4.4	g			1.76	g					329.8	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	24	e	-5	1	28845	3	-15	1	0									App - yuka, Apps
8480012016862	es				Jamón curado																			Eliges	eliges	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón Curado	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,es:jamon-curado	Sin gluten	en:no-gluten	España	en:spain			0												Jamón de cerdo, sal, conservadores (E-250, E-252), antioxidante (E-301).													100g	100g					212	kcal			10	g			4.1	g			0.6	g			0.5	g					30	g			5.6	g			2.24	g					212	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods	d	16	unknown		1		-5	-15	1	0									App - yuka, Apps, App - El CoCo, App - smoothie-openfoodfacts
8410320267557	es				Cuida-t+ jamón cocido extrajugoso															16	30 g			Campofrío	campofrio	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Bajo o sin grasas, Bajo en grasas, Sin gluten, Sin lactosa, Sin soja	en:low-or-no-fat,en:low-fat,en:no-gluten,en:no-lactose,en:no-soy	España	en:spain			0												Jamon de cerdo (79%), agua, aroma, estabilizantes (E450i, E508, E407, dextrosa, sal, azucar, antioxidante (E316) y conservador (E250)													100g	100g					97	kcal			2	g			0.7	g			1.7	g			1.7	g					18	g			1.3	g			0.52	g					97	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	b	1	e	12	1	28925	-5	-15	1	0									App - elcoco, App - yuka, Apps, App - El CoCo
2251565004059	es				Jamón cocido ahumado															010 x 297 g				Realvalle	realvalle	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Sin lactosa	en:no-gluten,en:no-lactose	España	en:spain			0							DE RP-03001 EC	de-rp-03001-ec																	100g	100g					125	kcal			4.5	g			1.5	g			1	g			0.5	g					20	g			1.9	g			0.76	g					125	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8410320222334	es				Jamón Cocido Campofrio - Lonchas Finas																			Campofrio	campofrio	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Punto Verde, Sin lactosa	en:green-dot,en:no-lactose	España	en:spain			0																									100g	100g					101	kcal			3	g			1.2	g			1.5	g			1.5	g					17	g			2.2	g			0.88	g					101	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - elcoco, Apps, App - yuka, App - El CoCo
24085823	es				Jamón serrano medias lonchas															2 x 110 g				Campo de los Nogales	campo-de-los-nogales	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Sin lactosa, Especialidad tradicional garantizada	en:no-lactose,en:tsg	España	en:spain			0																									100g	100g					213	kcal			8.7	g			3.6	g			0.5	g			0.5	g					33.7	g			5.8	g			2.32	g					213	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-5	1	28845	3	-15	1	0									App - elcoco, Apps, App - yuka, App - El CoCo
